dim_table,model,column,kind,calc_dax
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ItemForecastPlannerID,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Cubes,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Unit Price,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Current Status,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Future Status,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ItemImage,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Image URL,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Sales Class Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Sales Class Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Marketing Item Status,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Marketing Status Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Discount Class Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Discount Class Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Commission Class Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Commission Class Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Freight Class Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Freight Class Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Country of Origin,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),CEX Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Commodity Item,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Market Introduced At,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Market Begin Date,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Market End Date,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Initial Invoice Period,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Initial Invoice Qty,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Merchandising Category,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Child Style Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Parent Style Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Price Point,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Item Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Series Desc,calc,"CONCATENATE(z_ProductDetails[Series Number],CONCATENATE("" - "", z_ProductDetails[Series Name]))"
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ItemSKU Desc,calc,"CONCATENATE(z_ProductDetails[Item SKU],CONCATENATE("" - "",z_ProductDetails[Item Description]))"
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ItemSKU Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Series Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Ext Series Number,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Ext Series Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),HSExclusiveFlag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ContainerVolume,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Association Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Default Group,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Sellable Item Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ExpressShipFlag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),F123 Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),HS Core Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),HS Proprietary Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),HS Exclusive Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Berkline Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Benchcraft Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),New Millennium Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Bardini Product Flag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Shanghai Store,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Price Point Rating,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Main Piece,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Current SCP Manufacturing Status,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),General Description Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),General Description,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),ConsumerChoiceFlag,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Planning Series,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Hold Buy Code,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Secondary Planner,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),Showroom,source,
z_ProductDetails,Forecast Accuracy (Cust_ItWh),z_ItemFilter,calc,ISNUMBER([Total Forecast])
z_ProductDetails,Forecast Accuracy (Cust_ItWh),90D Sku Bias,calc,"divide(CALCULATE([Total Forecast],CustItWHAccy[ForecastPeriod]=""90Days"",z_FiscalCal[Fiscal Month Indicator]>=-6), calculate([Total Demand],CustItWHAccy[ForecastPeriod]=""90Days"",z_FiscalCal[Fiscal Month Indicator]>=-6))-1"
z_ProductDetails,Forecast Accuracy (Cust_ItWh),90D Over/Under,calc,"SWITCH(TRUE(),z_ProductDetails[90D Sku Bias]>[Bias Threshold_CIW],""Over"",z_ProductDetails[90D Sku Bias]<-[Bias Threshold_CIW],""Under"",""Even"")"
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Warehouse Location,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Warehouse Name,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Warehouse Order Group,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Intransit Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Container Direct Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Controlled Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),AFIWarehousesKey,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Warehouse Group,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Site ID,source,
z_WarehouseMaster,Forecast Accuracy (Cust_ItWh),Sort By,source,
_Measures,Forecast Accuracy (ItWh),z_Measures,source,
Demand Planner Assignment Rules,Forecast Accuracy (ItWh),Id,source,
Demand Planner Assignment Rules,Forecast Accuracy (ItWh),CollectiveClass,source,
Demand Planner Assignment Rules,Forecast Accuracy (ItWh),CategoryAnalystId,source,
Demand Planner Assignment Rules,Forecast Accuracy (ItWh),CategoryAnalyst,source,
Group By 1,Forecast Accuracy (ItWh),Group By 1,source,
Group By 1,Forecast Accuracy (ItWh),Group By 1 Fields,source,
Group By 1,Forecast Accuracy (ItWh),Group By 1 Order,source,
Group By 2,Forecast Accuracy (ItWh),Group By 2,source,
Group By 2,Forecast Accuracy (ItWh),Group By 2 Fields,source,
Group By 2,Forecast Accuracy (ItWh),Group By 2 Order,source,
Segmentation Parameter,Forecast Accuracy (ItWh),Segmentation Parameter,source,
Segmentation Parameter,Forecast Accuracy (ItWh),Segmentation Parameter Fields,source,
Segmentation Parameter,Forecast Accuracy (ItWh),Segmentation Parameter Order,source,
Users,Forecast Accuracy (ItWh),UserName,source,
Users,Forecast Accuracy (ItWh),Id,source,
Users,Forecast Accuracy (ItWh),PlannerName,source,
z_FiscalCal,Forecast Accuracy (ItWh),Transaction Date,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year,source,
z_FiscalCal,Forecast Accuracy (ItWh),Calendar Year,source,
z_FiscalCal,Forecast Accuracy (ItWh),Integer Date,source,
z_FiscalCal,Forecast Accuracy (ItWh),Mapics Date,source,
z_FiscalCal,Forecast Accuracy (ItWh),Day of Week,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Week Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),FW Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year Week Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),FM Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month Name,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year Month Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month Year Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month (calendar start),source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Quarter Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),FQ Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year Half Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Half Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),FH Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),FY Desc,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Week Start,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Week End,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month Start,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month End,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year Start,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year End,source,
z_FiscalCal,Forecast Accuracy (ItWh),Holiday Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),Holiday Name,source,
z_FiscalCal,Forecast Accuracy (ItWh),WeekdayWeekend,source,
z_FiscalCal,Forecast Accuracy (ItWh),Calendar Week Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Calendar Month Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Calendar Quarter Num,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Day Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Week Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Month Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Quarter Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),Fiscal Year Indicator,source,
z_FiscalCal,Forecast Accuracy (ItWh),z_MonthFilter,calc,ISNUMBER([Forecast])
z_ProductDetails,Forecast Accuracy (ItWh),Item SKU,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Colors,source,
z_ProductDetails,Forecast Accuracy (ItWh),Series Number,source,
z_ProductDetails,Forecast Accuracy (ItWh),Series Name,source,
z_ProductDetails,Forecast Accuracy (ItWh),Series Color,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Grouping,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Class Name,source,
z_ProductDetails,Forecast Accuracy (ItWh),Collective Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Collective Class,source,
z_ProductDetails,Forecast Accuracy (ItWh),Responsible Office,source,
z_ProductDetails,Forecast Accuracy (ItWh),Product Line,source,
z_ProductDetails,Forecast Accuracy (ItWh),Retail Category Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Retail Category Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Finance Division,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Sales Division Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Sales Division,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Sales Category Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Sales Category,source,
z_ProductDetails,Forecast Accuracy (ItWh),FOB Price,source,
z_ProductDetails,Forecast Accuracy (ItWh),Import/Domestic Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Qty In Box,source,
z_ProductDetails,Forecast Accuracy (ItWh),UOM,source,
z_ProductDetails,Forecast Accuracy (ItWh),Main Piece Item,source,
z_ProductDetails,Forecast Accuracy (ItWh),Primary Vendor,source,
z_ProductDetails,Forecast Accuracy (ItWh),Primary Vendor Name,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Style Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Style Group,source,
z_ProductDetails,Forecast Accuracy (ItWh),AFI Item Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),Manufacturing Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),Manufacturing Status Change Date,source,
z_ProductDetails,Forecast Accuracy (ItWh),ItemForecastPlannerID,source,
z_ProductDetails,Forecast Accuracy (ItWh),Cubes,source,
z_ProductDetails,Forecast Accuracy (ItWh),Unit Price,source,
z_ProductDetails,Forecast Accuracy (ItWh),Current Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),Future Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),ItemImage,source,
z_ProductDetails,Forecast Accuracy (ItWh),Image URL,source,
z_ProductDetails,Forecast Accuracy (ItWh),Sales Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Sales Class Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Marketing Item Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),Marketing Status Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Discount Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Discount Class Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Commission Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Commission Class Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Freight Class Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Freight Class Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Country of Origin,source,
z_ProductDetails,Forecast Accuracy (ItWh),CEX Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Commodity Item,source,
z_ProductDetails,Forecast Accuracy (ItWh),Market Introduced At,source,
z_ProductDetails,Forecast Accuracy (ItWh),Market Begin Date,source,
z_ProductDetails,Forecast Accuracy (ItWh),Market End Date,source,
z_ProductDetails,Forecast Accuracy (ItWh),Initial Invoice Period,source,
z_ProductDetails,Forecast Accuracy (ItWh),Initial Invoice Qty,source,
z_ProductDetails,Forecast Accuracy (ItWh),Merchandising Category,source,
z_ProductDetails,Forecast Accuracy (ItWh),Child Style Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Parent Style Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Price Point,source,
z_ProductDetails,Forecast Accuracy (ItWh),Item Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Series Desc,calc,"CONCATENATE(z_ProductDetails[Series Number],CONCATENATE("" - "", z_ProductDetails[Series Name]))"
z_ProductDetails,Forecast Accuracy (ItWh),ItemSKU Desc,calc,"CONCATENATE(z_ProductDetails[Item SKU],CONCATENATE("" - "",z_ProductDetails[Item Description]))"
z_ProductDetails,Forecast Accuracy (ItWh),ItemSKU Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Series Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),Ext Series Number,source,
z_ProductDetails,Forecast Accuracy (ItWh),Ext Series Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),HSExclusiveFlag,source,
z_ProductDetails,Forecast Accuracy (ItWh),ContainerVolume,source,
z_ProductDetails,Forecast Accuracy (ItWh),Association Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Default Group,source,
z_ProductDetails,Forecast Accuracy (ItWh),Sellable Item Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),ExpressShipFlag,source,
z_ProductDetails,Forecast Accuracy (ItWh),F123 Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),HS Core Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),HS Proprietary Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),HS Exclusive Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),Berkline Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),Benchcraft Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),New Millennium Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),Bardini Product Flag,source,
z_ProductDetails,Forecast Accuracy (ItWh),Shanghai Store,source,
z_ProductDetails,Forecast Accuracy (ItWh),Price Point Rating,source,
z_ProductDetails,Forecast Accuracy (ItWh),Main Piece,source,
z_ProductDetails,Forecast Accuracy (ItWh),Current SCP Manufacturing Status,source,
z_ProductDetails,Forecast Accuracy (ItWh),General Description Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),General Description,source,
z_ProductDetails,Forecast Accuracy (ItWh),ConsumerChoiceFlag,source,
z_ProductDetails,Forecast Accuracy (ItWh),Planning Series,source,
z_ProductDetails,Forecast Accuracy (ItWh),Hold Buy Code,source,
z_ProductDetails,Forecast Accuracy (ItWh),Secondary Planner,source,
z_ProductDetails,Forecast Accuracy (ItWh),Showroom,source,
z_ProductDetails,Forecast Accuracy (ItWh),z_ItemFilter,calc,ISNUMBER([Forecast])
z_ProductDetails,Forecast Accuracy (ItWh),90D Sku Bias,calc,"divide(CALCULATE([Forecast],ItWHAccy[ForecastPeriod]=""90Days"",z_FiscalCal[Fiscal Month Indicator]>=-6), calculate([Actuals],ItWHAccy[ForecastPeriod]=""90Days"",z_FiscalCal[Fiscal Month Indicator]>=-6))-1"
z_ProductDetails,Forecast Accuracy (ItWh),90D Over/Under,calc,"SWITCH(TRUE(),z_ProductDetails[90D Sku Bias]>[Bias Threshold],""Over"",z_ProductDetails[90D Sku Bias]<-[Bias Threshold],""Under"",""Even"")"
z_VendorMaster,Forecast Accuracy (ItWh),VendorNumber,source,
z_VendorMaster,Forecast Accuracy (ItWh),VendorName,source,
z_VendorMaster,Forecast Accuracy (ItWh),Office,source,
z_VendorMaster,Forecast Accuracy (ItWh),VendorDesc,source,
z_VendorMaster,Forecast Accuracy (ItWh),Country,source,
z_VendorMaster,Forecast Accuracy (ItWh),LeadTime,source,
z_VendorMaster,Forecast Accuracy (ItWh),AFILeadTime,source,
z_VendorMaster,Forecast Accuracy (ItWh),WVFLeadTime,source,
z_VendorMaster,Forecast Accuracy (ItWh),VendorOfficeLocation,source,
z_VendorMaster,Forecast Accuracy (ItWh),VendorActive,source,
z_VendorMaster,Forecast Accuracy (ItWh),Vendor Import Domestic Flag,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Warehouse Location,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Warehouse Name,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Warehouse Order Group,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Intransit Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Container Direct Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Controlled Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),AFIWarehousesKey,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Warehouse,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Warehouse Group,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Site ID,source,
z_WarehouseMaster,Forecast Accuracy (ItWh),Sort By,source,
_Measures,GF Act+Fcst,z_Measures,source,
z_CustomerMaster_AFI,GF Act+Fcst,Customer Name,source,
z_CustomerMaster_AFI,GF Act+Fcst,Customer Group,source,
z_CustomerMaster_AFI,GF Act+Fcst,Customer Account Number,source,
z_CustomerMaster_AFI,GF Act+Fcst,Customer,calc,"CONCATENATE(LEFT(z_CustomerMaster_AFI[Customer Name],16),CONCATENATE("" - "",z_CustomerMaster_AFI[Customer Account Number]))"
z_CustomerMaster_AFI,GF Act+Fcst,z_AcctFilter,calc,"SWITCH(z_CustomerMaster_AFI[Customer Name],""AFICONS"",TRUE,""ECOMM"",TRUE,""HSENT"",TRUE,""HSLIC"",TRUE,""INT"",TRUE,""MASSRENT"",TRUE,""NFM"",TRUE,""RHCUST"",TRUE,""MFRM"",TRUE,ISNUMBER(CALCULATE([Ord Qty])))"
